name,category,type,district,wgs_lng,wgs_lat,weight
财政部驻四川省财政监察专员办事处,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,青羊区,104.083721,30.673783,1
石油社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.092247,30.678163,5
治安报警点成华区公安局猛追湾派出所,government,政府机构及社会团体;公检法机构;公安警察,成华区,104.091877,30.675567,1
石油局,government,政府机构及社会团体;政府机关;政府机关相关,成华区,104.092781,30.672968,1
星辉东路社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,金牛区,104.08457,30.67573,2
成都市河道管理处,government,政府机构及社会团体;政府机关;地市级政府及事业单位,锦江区,104.090187,30.669149,4
中共新兴社区委员会,government,政府机构及社会团体;政府机关;区县级政府及事业单位,成华区,104.094668,30.673537,4
电子科技大学沙河校区保卫处公安分处,government,政府机构及社会团体;公检法机构;社会治安机构,成华区,104.099209,30.679122,1
新华社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.095729,30.670983,1
成都市群团组织社会服务中心,government,政府机构及社会团体;政府机关;地市级政府及事业单位,成华区,104.111302,30.66944,1
培华路社区居委会,government,政府机构及社会团体;政府机关;区县级政府及事业单位|政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.104576,30.670057,10
成都市公安消防支队成华区大队,government,政府机构及社会团体;公检法机构;消防机关,成华区,104.108178,30.672902,2
建兴路社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.114768,30.674188,5
圣灯工商所,government,政府机构及社会团体;工商税务机构;工商部门,成华区,104.120218,30.677116,2
二仙桥派出所西北路社区警务室,government,政府机构及社会团体;公检法机构;公安警察,成华区,104.132402,30.67783,2
圣灯寺派出所关家社区警务室,government,政府机构及社会团体;公检法机构;社会治安机构,成华区,104.129434,30.670902,1
东路社区团支部,government,政府机构及社会团体;社会团体;共青团,成华区,104.137982,30.672259,6
成都市市政维护处,government,政府机构及社会团体;政府机关;区县级政府及事业单位,成华区,104.140305,30.671402,1
