community_id,name,district,center_lng,center_lat,polygon_wkt
5154,双楠谊苑2期B区,武侯区,104.021116,30.649332,"POLYGON ((104.0203666 30.6496116, 104.02036419236333 30.649562591429834, 104.0203569926402 30.649514054838992, 104.02034507016786 30.649466457661372, 104.02032853976625 30.64942025828382, 104.02030756063218 30.649375901631586, 104.02028233480615 30.64933381488349, 104.02025310522669 30.649294403357917, 104.0202201533906 30.649258046609408, 104.02018379664209 30.649225094773318, 104.02014438511651 30.64919586519385, 104.02010229836841 30.649170639367824, 104.02005794171619 30.649149660233743, 104.02001174233862 30.649133129832133, 104.01996414516101 30.649121207359798, 104.01991560857016 30.649114007636665, 104.0198666 30.6491116, 104.01981759142984 30.649114007636665, 104.01976905483899 30.649121207359798, 104.01972145766138 30.649133129832133, 104.01967525828381 30.649149660233743, 104.01963090163159 30.649170639367824, 104.01958881488349 30.64919586519385, 104.01954940335791 30.649225094773318, 104.0195130466094 30.649258046609408, 104.01948009477331 30.649294403357917, 104.01945086519385 30.64933381488349, 104.01942563936782 30.649375901631586, 104.01940466023375 30.64942025828382, 104.01938812983214 30.649466457661372, 104.0193762073598 30.649514054838992, 104.01936900763667 30.649562591429834, 104.0193666 30.6496116, 104.01936900763667 30.649660608570166, 104.0193762073598 30.649709145161008, 104.01938812983214 30.649756742338628, 104.01940466023375 30.64980294171618, 104.01942563936782 30.649847298368414, 104.01945086519385 30.64988938511651, 104.01948009477331 30.649928796642083, 104.0195130466094 30.649965153390593, 104.01954940335791 30.649998105226683, 104.01958881488349 30.65002733480615, 104.01963090163159 30.650052560632176, 104.01967525828381 30.650073539766257, 104.01972145766138 30.650090070167867, 104.01976905483899 30.650101992640202, 104.01981759142984 30.650109192363335, 104.0198666 30.6501116, 104.01991560857016 30.650109192363335, 104.01996414516101 30.650101992640202, 104.02001174233862 30.650090070167867, 104.02005794171619 30.650073539766257, 104.02010229836841 30.650052560632176, 104.02014438511651 30.65002733480615, 104.02018379664209 30.649998105226683, 104.0202201533906 30.649965153390593, 104.02025310522669 30.649928796642083, 104.02028233480615 30.64988938511651, 104.02030756063218 30.649847298368414, 104.02032853976625 30.64980294171618, 104.02034507016786 30.649756742338628, 104.0203569926402 30.649709145161008, 104.02036419236333 30.649660608570166, 104.0203666 30.6496116))"
5155,云影苑,武侯区,104.015038,30.648982,"POLYGON ((104.0145354 30.642296, 104.0120905 30.6438352, 104.0067047 30.6473953, 104.0061851 30.6524283, 104.0085951 30.6549461, 104.0105155 30.6562492, 104.0162888 30.6579193, 104.0244533 30.6502839, 104.0208859 30.6463552, 104.0194437 30.6448738, 104.0187682 30.6443603, 104.0173793 30.6433388, 104.0160915 30.6423956, 104.0145354 30.642296))"
5156,蓝光雍锦世家(建设中),武侯区,104.022509,30.640121,"POLYGON ((104.0237115 30.6325385, 104.0182052 30.6333933, 104.0171635 30.6344351, 104.0160725 30.6355379, 104.0160052 30.6356062, 104.0146713 30.6369611, 104.0146264 30.6378236, 104.0145354 30.642296, 104.0159228 30.6457597, 104.0198402 30.6474454, 104.0291649 30.6465313, 104.0303018 30.6436976, 104.0294782 30.638288, 104.0237115 30.6325385))"
5157,双楠谊苑,武侯区,104.023621,30.647934,"POLYGON ((104.0292444 30.6409739, 104.0236026 30.6412158, 104.0209239 30.6416526, 104.0180937 30.6423786, 104.0142579 30.6444091, 104.013662 30.6475184, 104.0142117 30.650383, 104.015868 30.6521371, 104.0198931 30.6553218, 104.0281106 30.6533965, 104.0300567 30.6516315, 104.0313113 30.6501568, 104.0308489 30.6480578, 104.0292444 30.6409739))"
5158,双楠谊苑2期A区,武侯区,104.02214,30.649313,"POLYGON ((104.0253517 30.6424781, 104.0195054 30.6433982, 104.0160605 30.6449229, 104.0113573 30.6504053, 104.0157833 30.6545278, 104.0173347 30.6556362, 104.0220556 30.6560506, 104.0296836 30.6533917, 104.0333297 30.6497527, 104.028259 30.6444698, 104.0253517 30.6424781))"
5159,乐居福园,武侯区,104.014537,30.639584,"POLYGON ((104.0146764 30.6326275, 104.0123478 30.632941, 104.0043751 30.6355671, 104.0041579 30.6360073, 104.0054753 30.6401228, 104.0085685 30.6431684, 104.0100688 30.6441924, 104.0159228 30.6457597, 104.0194868 30.6459692, 104.0221336 30.6456487, 104.0222768 30.6455059, 104.0221933 30.642674, 104.0202542 30.6349803, 104.0182052 30.6333933, 104.0146764 30.6326275))"
5160,双楠花园,武侯区,104.029317,30.644231,"POLYGON ((104.0344683 30.6377119, 104.0196715 30.638256, 104.019625 30.6383081, 104.0201036 30.6471094, 104.0203626 30.6475773, 104.0222819 30.6502987, 104.024432 30.6520816, 104.02989 30.6524265, 104.0340832 30.6505849, 104.0350235 30.6491419, 104.035148 30.6456718, 104.0352152 30.6428366, 104.0348681 30.6396673, 104.0344683 30.6377119))"
5161,兰园,武侯区,104.028196,30.645599,"POLYGON ((104.0306897 30.6394678, 104.0236026 30.6412158, 104.0195054 30.6433982, 104.0198402 30.6474454, 104.0244324 30.6534093, 104.0296836 30.6533917, 104.0313649 30.6532914, 104.0340832 30.6505849, 104.0350235 30.6491419, 104.035148 30.6456718, 104.0352152 30.6428366, 104.0325521 30.6406977, 104.0306897 30.6394678))"
5162,双楠街社区,武侯区,104.027368,30.645196,"POLYGON ((104.0306897 30.6394678, 104.0250984 30.6397415, 104.0222714 30.6402851, 104.018152 30.6424179, 104.0181251 30.6474193, 104.0195156 30.6503702, 104.0244324 30.6534093, 104.0297062 30.653274, 104.0333297 30.6497527, 104.0350725 30.6475617, 104.0351017 30.6469123, 104.0351525 30.6442419, 104.0337326 30.6394969, 104.0306897 30.6394678))"
5163,双楠乐苑,武侯区,104.027123,30.644977,"POLYGON ((104.0306897 30.6394678, 104.0250984 30.6397415, 104.0222714 30.6402851, 104.018152 30.6424179, 104.0181251 30.6474193, 104.0195156 30.6503702, 104.0244324 30.6534093, 104.0297062 30.653274, 104.0333297 30.6497527, 104.0350725 30.6475617, 104.0351017 30.6469123, 104.0351525 30.6442419, 104.0337326 30.6394969, 104.0306897 30.6394678))"
5164,双楠家园,武侯区,104.028784,30.646218,"POLYGON ((104.0307772 30.6392963, 104.0222714 30.6402851, 104.0201168 30.6442003, 104.0205081 30.6467164, 104.0206879 30.6471791, 104.0222819 30.6502987, 104.024432 30.6520816, 104.0268894 30.6532947, 104.0281106 30.6533965, 104.0296836 30.6533917, 104.0313649 30.6532914, 104.0348723 30.6513123, 104.0387602 30.6469596, 104.0337326 30.6394969, 104.0307772 30.6392963))"
5165,碧云天(碧云路),武侯区,104.028629,30.642719,"POLYGON ((104.0309253 30.6362091, 104.0267316 30.636821, 104.0222714 30.6402851, 104.0213939 30.6432662, 104.0217915 30.6454277, 104.0223891 30.6483164, 104.0244533 30.6502839, 104.0277172 30.6515872, 104.0301138 30.6511903, 104.033724 30.6496105, 104.0387593 30.6456704, 104.0378129 30.6399336, 104.033278 30.6368523, 104.0309253 30.6362091))"
5166,卫雅苑,武侯区,104.026385,30.644499,"POLYGON ((104.031259 30.6364409, 104.0206548 30.6369724, 104.019625 30.6383081, 104.0185183 30.6398379, 104.0187209 30.6477188, 104.0222819 30.6502987, 104.0277172 30.6515872, 104.0333297 30.6497527, 104.0350725 30.6475617, 104.0351017 30.6469123, 104.035148 30.6456718, 104.0351525 30.6442419, 104.0337326 30.6394969, 104.031259 30.6364409))"
5167,宝润苑,武侯区,104.030777,30.644986,"POLYGON ((104.0341307 30.6381415, 104.0289408 30.6382081, 104.0209841 30.6392125, 104.0209347 30.639259, 104.020598 30.6434249, 104.0223891 30.6483164, 104.0268894 30.6532947, 104.0296836 30.6533917, 104.0313649 30.6532914, 104.0348723 30.6513123, 104.0388183 30.6473317, 104.0387593 30.6456704, 104.0341307 30.6381415))"
5168,万福苑(广福路),武侯区,104.030495,30.645536,"POLYGON ((104.0341307 30.6381415, 104.0289408 30.6382081, 104.0209841 30.6392125, 104.0209347 30.639259, 104.020598 30.6434249, 104.0223891 30.6483164, 104.0268894 30.6532947, 104.0296836 30.6533917, 104.0313649 30.6532914, 104.0348723 30.6513123, 104.0388183 30.6473317, 104.0387593 30.6456704, 104.0341307 30.6381415))"
5169,百草苑(广福桥北街),武侯区,104.030944,30.644357,"POLYGON ((104.033278 30.6368523, 104.0275448 30.6374074, 104.0222714 30.6402851, 104.0221003 30.6431253, 104.0221336 30.6456487, 104.0244533 30.6502839, 104.0277172 30.6515872, 104.02989 30.6524265, 104.0350235 30.6491419, 104.0387593 30.6456704, 104.0393415 30.6444923, 104.0365362 30.6398782, 104.0344683 30.6377119, 104.033278 30.6368523))"
5170,心动家园,武侯区,104.025919,30.644448,"POLYGON ((104.0291003 30.638051, 104.0238162 30.6383662, 104.0209841 30.6392125, 104.0167533 30.6417196, 104.0160477 30.6474361, 104.0194989 30.6508916, 104.024412 30.6532884, 104.0268894 30.6532947, 104.0300567 30.6516315, 104.0313113 30.6501568, 104.0332341 30.6468583, 104.0325521 30.6406977, 104.0294782 30.638288, 104.0291003 30.638051))"
5171,巴黎阳光小区,武侯区,104.030809,30.642893,"POLYGON ((104.033278 30.6368523, 104.0275448 30.6374074, 104.0222714 30.6402851, 104.0221003 30.6431253, 104.0221336 30.6456487, 104.0244533 30.6502839, 104.0277172 30.6515872, 104.02989 30.6524265, 104.0350235 30.6491419, 104.0387593 30.6456704, 104.0393415 30.6444923, 104.0365362 30.6398782, 104.0344683 30.6377119, 104.033278 30.6368523))"
5172,月关流域小区,武侯区,104.02668,30.642517,"POLYGON ((104.031259 30.6364409, 104.0206548 30.6369724, 104.019625 30.6383081, 104.0185183 30.6398379, 104.0187209 30.6477188, 104.0222819 30.6502987, 104.0277172 30.6515872, 104.0333297 30.6497527, 104.0350725 30.6475617, 104.0351017 30.6469123, 104.035148 30.6456718, 104.0351525 30.6442419, 104.0337326 30.6394969, 104.031259 30.6364409))"
5173,安居花园(双楠街),武侯区,104.026935,30.646713,"POLYGON ((104.0306897 30.6394678, 104.0250984 30.6397415, 104.0222714 30.6402851, 104.018152 30.6424179, 104.0181251 30.6474193, 104.0195156 30.6503702, 104.0244324 30.6534093, 104.0297062 30.653274, 104.0333297 30.6497527, 104.0350725 30.6475617, 104.0351017 30.6469123, 104.0351525 30.6442419, 104.0337326 30.6394969, 104.0306897 30.6394678))"
5174,名都苑,武侯区,104.029971,30.646914,"POLYGON ((104.0307772 30.6392963, 104.0222714 30.6402851, 104.0201168 30.6442003, 104.0205081 30.6467164, 104.0206879 30.6471791, 104.0222819 30.6502987, 104.024432 30.6520816, 104.0268894 30.6532947, 104.0281106 30.6533965, 104.0296836 30.6533917, 104.0313649 30.6532914, 104.0348723 30.6513123, 104.0387602 30.6469596, 104.0337326 30.6394969, 104.0307772 30.6392963))"
5175,月光琉域,武侯区,104.026246,30.642242,"POLYGON ((104.0323669 30.6346513, 104.0249002 30.6353862, 104.0247288 30.6354631, 104.0243772 30.6434354, 104.032159 30.6421611, 104.0325521 30.6406977, 104.033278 30.6368523, 104.0323669 30.6346513))"
5176,花样年华风华庭,武侯区,104.032374,30.644666,"POLYGON ((104.0359202 30.6358317, 104.0267316 30.636821, 104.0235477 30.6412727, 104.0235569 30.6436397, 104.023808 30.6466367, 104.0245042 30.6489651, 104.0296836 30.6533917, 104.0349089 30.6507862, 104.0388183 30.6473317, 104.0403461 30.6450329, 104.0400895 30.6441485, 104.0383977 30.6396621, 104.0359202 30.6358317))"
5177,顺苑,武侯区,104.031892,30.646144,"POLYGON ((104.0344683 30.6377119, 104.0289408 30.6382081, 104.0236026 30.6412158, 104.0235477 30.6412727, 104.0226828 30.6430091, 104.0228892 30.6459296, 104.0244533 30.6502839, 104.0268894 30.6532947, 104.0281106 30.6533965, 104.0296836 30.6533917, 104.0313649 30.6532914, 104.0348257 30.6522156, 104.0404387 30.6485563, 104.0393415 30.6444923, 104.0391294 30.6440728, 104.0344683 30.6377119))"
5178,置信花园,武侯区,104.027275,30.647618,"POLYGON ((104.0292444 30.6409739, 104.0236026 30.6412158, 104.0195054 30.6433982, 104.0187682 30.6443603, 104.0187209 30.6477188, 104.0194989 30.6508916, 104.0223602 30.6539352, 104.0313649 30.6532914, 104.0348723 30.6513123, 104.0350235 30.6491419, 104.035148 30.6456718, 104.032159 30.6421611, 104.0292444 30.6409739))"
5179,双楠1区,武侯区,104.025315,30.64629,"POLYGON ((104.0291003 30.638051, 104.0238162 30.6383662, 104.0209841 30.6392125, 104.0167533 30.6417196, 104.0160477 30.6474361, 104.0194989 30.6508916, 104.024412 30.6532884, 104.0268894 30.6532947, 104.0300567 30.6516315, 104.0313113 30.6501568, 104.0332341 30.6468583, 104.0325521 30.6406977, 104.0294782 30.638288, 104.0291003 30.638051))"
5180,双楠兰苑,武侯区,104.025116,30.64621,"POLYGON ((104.0291003 30.638051, 104.0238162 30.6383662, 104.0209841 30.6392125, 104.0167533 30.6417196, 104.0160477 30.6474361, 104.0194989 30.6508916, 104.024412 30.6532884, 104.0268894 30.6532947, 104.0300567 30.6516315, 104.0313113 30.6501568, 104.0332341 30.6468583, 104.0325521 30.6406977, 104.0294782 30.638288, 104.0291003 30.638051))"
5181,新筑,武侯区,104.032627,30.643468,"POLYGON ((104.0359202 30.6358317, 104.0267316 30.636821, 104.0235477 30.6412727, 104.0235569 30.6436397, 104.023808 30.6466367, 104.0245042 30.6489651, 104.0296836 30.6533917, 104.0349089 30.6507862, 104.0388183 30.6473317, 104.0403461 30.6450329, 104.0400895 30.6441485, 104.0383977 30.6396621, 104.0359202 30.6358317))"
5182,顺和苑(双元街),武侯区,104.031517,30.647127,"POLYGON ((104.0344683 30.6377119, 104.0289408 30.6382081, 104.0236026 30.6412158, 104.0235477 30.6412727, 104.0226828 30.6430091, 104.0228892 30.6459296, 104.0244533 30.6502839, 104.0268894 30.6532947, 104.0281106 30.6533965, 104.0296836 30.6533917, 104.0313649 30.6532914, 104.0348257 30.6522156, 104.0404387 30.6485563, 104.0393415 30.6444923, 104.0391294 30.6440728, 104.0344683 30.6377119))"
5183,园丁园,武侯区,104.024358,30.644204,"POLYGON ((104.0289408 30.6382081, 104.0238162 30.6383662, 104.0209841 30.6392125, 104.0167533 30.6417196, 104.0159496 30.647437, 104.0179582 30.6494199, 104.0194989 30.6508916, 104.024432 30.6520816, 104.0268643 30.6520949, 104.0303731 30.6501746, 104.0332341 30.6468583, 104.032159 30.6421611, 104.0306897 30.6394678, 104.0294782 30.638288, 104.0289408 30.6382081))"
5184,双楠府邸,武侯区,104.030048,30.640975,"POLYGON ((104.0337849 30.6336784, 104.0244234 30.634746, 104.0222714 30.6402851, 104.0213939 30.6432662, 104.0217915 30.6454277, 104.0223891 30.6483164, 104.0292688 30.6489159, 104.0332341 30.6468583, 104.035148 30.6456718, 104.0378129 30.6399336, 104.0357097 30.6361179, 104.0337849 30.6336784))"
5185,燃灯寺路9号院,武侯区,104.032288,30.646369,"POLYGON ((104.0344683 30.6377119, 104.0289408 30.6382081, 104.0236026 30.6412158, 104.0235477 30.6412727, 104.0226828 30.6430091, 104.0228892 30.6459296, 104.0244533 30.6502839, 104.0268894 30.6532947, 104.0281106 30.6533965, 104.0296836 30.6533917, 104.0313649 30.6532914, 104.0348257 30.6522156, 104.0404387 30.6485563, 104.0393415 30.6444923, 104.0391294 30.6440728, 104.0344683 30.6377119))"
5186,锦昌苑,武侯区,104.032247,30.647015,"POLYGON ((104.0307772 30.6392963, 104.0249753 30.6421948, 104.024906 30.6422674, 104.0243772 30.6434354, 104.024602 30.6448836, 104.0253336 30.6476882, 104.0268643 30.6520949, 104.0281106 30.6533965, 104.0344843 30.6544046, 104.036244 30.6536908, 104.0402576 30.6507823, 104.0414749 30.6480538, 104.0410375 30.6452734, 104.0401534 30.6425706, 104.0337326 30.6394969, 104.0307772 30.6392963))"
5187,卫居苑(双楠路),武侯区,104.028376,30.648537,"POLYGON ((104.0305099 30.6418918, 104.0249753 30.6421948, 104.0195054 30.6433982, 104.01857 30.6460137, 104.0181251 30.6474193, 104.0199449 30.6520883, 104.0223602 30.6539352, 104.0332059 30.6534007, 104.0348257 30.6522156, 104.0350235 30.6491419, 104.0351017 30.6469123, 104.032159 30.6421611, 104.0305099 30.6418918))"
5188,隐庐巷上生活馆,武侯区,104.033179,30.64547,"POLYGON ((104.0307772 30.6392963, 104.0249753 30.6421948, 104.024906 30.6422674, 104.0243772 30.6434354, 104.024602 30.6448836, 104.0253336 30.6476882, 104.0268643 30.6520949, 104.0281106 30.6533965, 104.0344843 30.6544046, 104.036244 30.6536908, 104.0402576 30.6507823, 104.0414749 30.6480538, 104.0410375 30.6452734, 104.0401534 30.6425706, 104.0337326 30.6394969, 104.0307772 30.6392963))"
5189,锦宏·嘉华苑(双楠路),武侯区,104.029865,30.648386,"POLYGON ((104.0305099 30.6418918, 104.0249753 30.6421948, 104.0219291 30.6452835, 104.0217915 30.6454277, 104.0203626 30.6475773, 104.0244324 30.6534093, 104.0332059 30.6534007, 104.0348257 30.6522156, 104.0350235 30.6491419, 104.035148 30.6456718, 104.032159 30.6421611, 104.0305099 30.6418918))"
5190,双楠华苑,武侯区,104.024022,30.645626,"POLYGON ((104.0289408 30.6382081, 104.0238162 30.6383662, 104.0209841 30.6392125, 104.0167533 30.6417196, 104.0159496 30.647437, 104.0179582 30.6494199, 104.0194989 30.6508916, 104.024432 30.6520816, 104.0268643 30.6520949, 104.0303731 30.6501746, 104.0332341 30.6468583, 104.032159 30.6421611, 104.0306897 30.6394678, 104.0294782 30.638288, 104.0289408 30.6382081))"
5191,双楠水岸,武侯区,104.032784,30.642356,"POLYGON ((104.0374062 30.6339673, 104.0323669 30.6346513, 104.0253545 30.6361434, 104.0250016 30.6365774, 104.0235477 30.6412727, 104.0253336 30.6476882, 104.0300567 30.6516315, 104.0350235 30.6491419, 104.0403461 30.6450329, 104.0406249 30.6387781, 104.0405524 30.6386619, 104.0374062 30.6339673))"
5192,双楠路235号,武侯区,104.024713,30.646988,"POLYGON ((104.0292444 30.6409739, 104.0236026 30.6412158, 104.0167533 30.6417196, 104.0159496 30.647437, 104.0178957 30.6506555, 104.0194606 30.6520876, 104.0223602 30.6539352, 104.0296836 30.6533917, 104.0313605 30.6524362, 104.0327029 30.6512683, 104.033724 30.6496105, 104.0332341 30.6468583, 104.032159 30.6421611, 104.0292444 30.6409739))"
5193,怡顺苑,武侯区,104.024773,30.641742,"POLYGON ((104.0320195 30.6350412, 104.0249002 30.6353862, 104.0192663 30.6359633, 104.0167222 30.6384958, 104.0175251 30.6455761, 104.0181251 30.6474193, 104.0187209 30.6477188, 104.0245042 30.6489651, 104.027692 30.6489477, 104.0292688 30.6489159, 104.0303435 30.6488583, 104.0332341 30.6468583, 104.0320195 30.6350412))"
5194,二环路西一段15号院,武侯区,104.0239,30.643095,"POLYGON ((104.0247851 30.6433123, 104.02478269236333 30.643263291429836, 104.0247754926402 30.643214754838993, 104.02476357016786 30.643167157661374, 104.02474703976625 30.64312095828382, 104.02472606063218 30.643076601631588, 104.02470083480615 30.643034514883492, 104.02467160522669 30.64299510335792, 104.0246386533906 30.64295874660941, 104.02460229664209 30.64292579477332, 104.02456288511651 30.64289656519385, 104.02452079836841 30.642871339367826, 104.02447644171619 30.642850360233744, 104.02443024233862 30.642833829832135, 104.02438264516101 30.6428219073598, 104.02433410857016 30.642814707636667, 104.0242851 30.642812300000003, 104.02423609142984 30.642814707636667, 104.02418755483899 30.6428219073598, 104.02413995766138 30.642833829832135, 104.02409375828381 30.642850360233744, 104.02404940163159 30.642871339367826, 104.02400731488349 30.64289656519385, 104.02396790335791 30.64292579477332, 104.0239315466094 30.64295874660941, 104.02389859477331 30.64299510335792, 104.02386936519385 30.643034514883492, 104.02384413936782 30.643076601631588, 104.02382316023375 30.64312095828382, 104.02380662983214 30.643167157661374, 104.0237947073598 30.643214754838993, 104.02378750763667 30.643263291429836, 104.0237851 30.6433123, 104.02378750763667 30.643361308570167, 104.0237947073598 30.64340984516101, 104.02380662983214 30.64345744233863, 104.02382316023375 30.643503641716183, 104.02384413936782 30.643547998368415, 104.02386936519385 30.64359008511651, 104.02389859477331 30.643629496642085, 104.0239315466094 30.643665853390594, 104.02396790335791 30.643698805226684, 104.02400731488349 30.643728034806152, 104.02404940163159 30.643753260632177, 104.02409375828381 30.64377423976626, 104.02413995766138 30.64379077016787, 104.02418755483899 30.643802692640204, 104.02423609142984 30.643809892363336, 104.0242851 30.6438123, 104.02433410857016 30.643809892363336, 104.02438264516101 30.643802692640204, 104.02443024233862 30.64379077016787, 104.02447644171619 30.64377423976626, 104.02452079836841 30.643753260632177, 104.02456288511651 30.643728034806152, 104.02460229664209 30.643698805226684, 104.0246386533906 30.643665853390594, 104.02467160522669 30.643629496642085, 104.02470083480615 30.64359008511651, 104.02472606063218 30.643547998368415, 104.02474703976625 30.643503641716183, 104.02476357016786 30.64345744233863, 104.0247754926402 30.64340984516101, 104.02478269236333 30.643361308570167, 104.0247851 30.6433123))"
